female,age,college,nhhld,inc2019,pab2019,emp2020
0,53,1,1,7466.4556,2498,0
0,52,0,1,4193.4341,2498,0
0,28,1,1,17630.67,0,1
0,19,1,1,6830.3169,2498,0
1,53,1,1,10593.651,2498,1
0,38,1,1,6067.8877,2498,1
0,28,0,1,7672.8188,2498,1
1,27,0,1,3154.3105,2498,0
1,32,0,1,7876.7158,2498,0
1,43,1,1,5893.2358,2498,0
0,48,0,1,8540.502,2498,0
0,26,0,1,7753.3418,2498,0
1,32,0,1,12735.57,0,1
0,47,0,1,4812.9014,2498,1
1,37,1,1,15090.122,0,1
0,27,0,1,5202.2256,2498,1
0,48,0,1,5359.521,2498,0
1,47,1,1,10440.438,2498,1
1,25,0,1,9307.9063,2498,0
0,28,0,1,2987.6321,2498,1
1,53,1,1,8476.2461,2498,1
1,40,1,1,3226.3579,2498,0
0,38,1,1,8228.5938,2498,0
1,29,0,1,6059.1904,2498,0
1,50,0,1,8638.1924,2498,0
0,53,0,1,2820.8276,2498,0
1,51,1,1,4127.5981,2498,0
0,52,1,1,9196.8955,2498,0
1,45,0,1,9872.2969,2498,1
0,54,1,1,5245.8232,2498,0
0,42,0,1,8774.5,2498,1
1,47,1,1,7281.8472,2498,1
0,30,0,1,9003.3623,2498,1
0,41,0,1,6111.8755,2498,1
0,47,0,1,8052.8789,2498,0
0,18,0,1,9056.8066,2498,0
0,38,0,1,13729.666,0,1
1,22,0,1,15790.878,0,1
0,40,0,1,5770.2681,2498,1
0,44,1,1,4791.5918,2498,1
0,43,1,1,10558.863,2498,0
1,49,0,1,4313.2656,2498,0
1,49,0,1,13661.956,0,0
0,36,0,1,7804.7378,2498,0
0,54,0,1,20423.867,0,1
0,44,0,1,14066.601,0,0
0,44,0,1,5237.2754,2498,0
0,44,0,1,7784.2515,2498,1
1,19,1,1,6040.3818,2498,0
0,52,1,1,15168.613,0,0
0,31,0,1,8048.0957,2498,1
0,33,0,1,7559.7939,2498,1
0,45,0,1,4661.8042,2498,1
1,24,1,1,6142.5239,2498,1
0,37,1,1,7173.7881,2498,0
0,22,1,1,7423.4224,2498,0
0,33,1,1,9021.8848,2498,1
0,54,0,1,14005.254,0,0
1,51,0,1,3223.6052,2498,0
0,35,0,1,21695.236,0,1
0,40,0,1,7791.1436,2498,1
1,38,0,1,12220.481,2498,1
1,24,0,1,12332.983,2498,1
0,48,0,1,10190.682,2498,0
1,35,0,1,2103.2175,2498,1
1,33,1,1,7552.1772,2498,1
0,42,0,1,18040.078,0,0
0,32,0,1,8648.9746,2498,0
1,33,1,1,13004.442,0,0
1,47,0,1,11067.262,2498,0
1,40,0,1,5604.8188,2498,0
1,37,1,1,7854.0029,2498,0
1,39,0,1,12866.733,0,0
0,45,0,1,10647.505,2498,1
1,20,1,1,16147.489,0,0
0,45,0,1,7084.9653,2498,0
0,42,1,1,13115.478,0,1
0,35,1,1,11526.814,2498,1
0,28,1,1,5334.9717,2498,0
0,25,0,1,8732.4014,2498,0
0,39,0,1,5718.4277,2498,0
0,36,0,1,7366.0674,2498,1
0,45,1,1,21686.775,0,1
0,22,0,1,19913.34,0,1
0,52,0,1,2922.5066,2498,0
0,48,1,1,5346.2021,2498,1
0,37,0,1,4189.0488,2498,0
1,35,0,1,5171.7393,2498,1
1,22,1,1,3311.2581,2498,0
0,25,0,1,5356.6646,2498,0
0,20,0,1,4650.1665,2498,0
0,31,0,1,8528.3994,2498,0
1,50,0,1,11682.069,2498,1
0,24,1,1,2385.2122,2498,1
1,22,0,1,18331.422,0,1
0,21,0,1,8928.2891,2498,1
0,46,1,1,8634.626,2498,0
1,33,0,1,4933.7129,2498,0
0,28,0,1,13862.617,0,0
1,35,0,1,10237.135,2498,0
1,21,1,1,24833.963,0,0
0,46,1,1,12097.014,2498,0
1,43,0,1,9560.6865,2498,1
0,35,0,1,8549.4912,2498,0
0,38,0,1,9748.6221,2498,1
1,32,1,1,8206.1885,2498,0
0,50,1,1,8900.7021,2498,0
0,42,0,1,4831.5313,2498,1
0,18,1,1,10080.787,2498,0
0,34,0,1,5754.6113,2498,0
1,24,1,1,3303.7068,2498,1
1,33,1,1,7197.4023,2498,1
0,29,0,1,4777.2373,2498,1
1,39,1,1,9775.9561,2498,1
1,31,0,1,10687.517,2498,1
0,40,0,1,5102.1118,2498,0
0,33,0,1,10817.582,2498,1
1,51,0,1,4012.3503,2498,0
0,44,1,1,16503.465,0,0
0,28,1,1,5621.5903,2498,1
1,30,0,1,3682.3049,2498,0
1,27,0,1,15553.981,0,0
0,41,0,1,5408.9019,2498,1
0,21,0,1,9618.7139,2498,1
0,48,1,1,9535.0361,2498,1
0,30,0,1,9815.6875,2498,0
0,34,1,1,8988.6748,2498,0
0,51,0,1,7247.1313,2498,1
1,38,1,1,11652.139,2498,1
0,24,1,1,8610.8936,2498,0
1,30,0,1,7176.9219,2498,1
1,27,0,1,8745.0107,2498,0
0,30,0,1,21018.602,0,1
0,30,1,1,13990.022,0,1
1,22,0,1,8986.3428,2498,0
1,29,1,1,13343.416,0,1
1,27,1,1,4904.959,2498,0
0,25,0,1,19797.529,0,0
1,27,0,1,4798.7485,2498,0
0,22,1,1,11458.139,2498,0
0,35,0,1,10798.863,2498,0
1,39,0,1,10847.354,2498,0
0,24,0,1,3940.197,2498,0
0,44,1,1,10655.245,2498,1
1,24,0,1,9131.2881,2498,1
0,19,1,1,7216.8193,2498,1
0,44,0,1,4228.6699,2498,0
0,44,1,1,12493.006,0,0
0,24,1,1,8200.1875,2498,0
0,48,1,1,23906.379,0,0
0,31,0,1,5826.8667,2498,0
0,36,0,1,4670.0098,2498,1
0,45,1,1,13849.06,0,1
1,47,0,1,8213.665,2498,1
0,22,0,1,14235.793,0,1
1,40,0,1,3305.6985,2498,0
1,27,1,1,13514.758,0,0
1,35,0,1,4536.9814,2498,1
0,47,1,1,7892.8452,2498,0
0,32,1,1,2812.2844,2498,1
0,51,0,1,7366.9805,2498,0
1,39,1,1,4483.7778,2498,1
0,34,0,1,4786.5952,2498,1
0,19,0,1,19977.918,0,1
1,36,0,1,7368.6953,2498,0
0,22,0,1,7875.3413,2498,0
0,39,1,1,3786.4399,2498,1
0,42,0,1,9273.3242,2498,1
1,42,0,1,14200.524,0,1
0,21,1,1,8142.4204,2498,1
0,36,0,1,7169.3491,2498,0
0,30,1,1,4103.7808,2498,1
0,32,0,1,10204.929,2498,0
0,26,0,1,7155.6265,2498,1
1,47,0,1,7871.7974,2498,0
0,40,1,1,4355.4233,2498,1
1,46,0,1,13413.819,0,1
1,31,0,1,24129.635,0,0
0,39,0,1,15245.637,0,1
0,37,1,1,9393.8896,2498,0
1,22,1,1,6922.5059,2498,0
1,29,1,1,6685.9277,2498,0
0,30,0,1,13399.984,0,0
0,43,0,1,7778.3374,2498,1
1,33,0,1,2742.6682,2498,1
1,47,1,1,3029.6084,2498,0
0,34,0,1,4278.2793,2498,1
0,27,1,1,17083.244,0,1
0,27,0,1,20971.789,0,0
1,26,0,1,8040.5771,2498,1
0,32,0,1,3541.3496,2498,0
1,48,0,1,9651.9873,2498,0
0,43,0,1,6655.6328,2498,0
0,25,1,1,5703.0532,2498,0
1,45,1,1,18629.922,0,0
0,37,1,1,13457.422,0,0
0,41,0,1,10328.57,2498,0
0,31,0,1,9835.5439,2498,1
1,20,1,1,6553.1094,2498,1
1,33,0,1,5311.001,2498,1
0,27,0,1,11366.879,2498,1
1,43,0,1,17684.135,0,1
1,35,0,1,14689.675,0,1
0,27,0,1,4705.6001,2498,1
1,41,0,1,2668.0928,2498,0
0,22,0,1,15878.298,0,0
0,33,1,1,3939.2239,2498,1
0,30,0,1,9355.3389,2498,1
0,23,1,1,7568.8115,2498,1
0,24,0,1,5885.3223,2498,1
0,39,1,1,4904.6318,2498,0
1,20,0,1,11091.108,2498,1
0,20,0,1,3984.6738,2498,0
0,45,0,1,6539.3501,2498,0
0,37,1,1,13902.189,0,1
0,53,0,1,4081.4712,2498,1
1,50,0,1,6060.751,2498,1
1,33,1,1,13155.087,0,0
1,36,1,1,6080.522,2498,1
1,43,0,1,2871.7778,2498,1
0,32,1,1,7695.1841,2498,1
0,28,0,1,6520.0581,2498,0
0,23,1,1,5717.7627,2498,0
0,25,1,1,12410.369,2498,0
1,36,0,1,8632.9385,2498,0
1,18,0,1,10689.188,2498,0
0,36,1,1,4125.4927,2498,0
0,20,1,1,7398.1772,2498,1
1,31,0,1,15962.821,0,1
1,28,1,1,9277.5176,2498,1
0,40,0,1,14917.105,0,0
0,46,0,1,7633.4502,2498,1
0,33,0,1,4591.5,2498,0
0,24,1,1,12257.599,2498,1
0,35,0,1,13786.991,0,0
1,43,1,1,18313.18,0,1
0,29,0,1,4888.7778,2498,1
0,38,0,1,12302.112,2498,1
1,30,0,1,22059.555,0,0
0,42,1,1,22040.271,0,0
0,36,1,1,5390.2661,2498,0
1,45,0,1,5584.416,2498,1
0,22,0,1,7756.1147,2498,0
1,42,1,1,4465.4668,2498,0
0,49,1,1,8381.7939,2498,1
1,43,0,1,10511.331,2498,0
1,27,0,1,13707.398,0,0
1,30,1,1,12678.251,0,0
0,33,0,1,3021.0337,2498,1
0,33,0,1,12725.274,0,0
0,41,0,1,12387.796,2498,0
0,52,0,1,5410.9551,2498,0
1,46,1,1,12581.903,0,0
0,38,1,1,13301.691,0,0
0,25,1,1,4100.9404,2498,0
0,23,0,1,9667.7314,2498,0
0,32,0,1,28221.92,0,1
0,46,1,1,6088.3032,2498,1
0,25,0,1,14522.136,0,0
1,45,0,1,17172.25,0,1
0,48,0,1,16477.029,0,0
0,22,1,1,4110.4746,2498,1
0,23,1,1,19256.545,0,1
0,39,0,1,4963.4307,2498,1
0,36,0,1,7084.2427,2498,1
0,49,0,1,12901.937,0,1
0,52,1,1,14325.256,0,0
0,33,0,1,8496.5684,2498,1
1,48,0,1,4717.5571,2498,1
1,37,1,1,9855.0918,2498,0
1,29,1,1,8923.2334,2498,1
1,25,1,1,5859.8848,2498,0
0,29,0,1,2752.7136,2498,0
1,46,1,1,3683.8083,2498,1
1,37,0,1,8016.0537,2498,0
1,24,0,1,2228.6489,2498,0
0,46,0,1,10244.166,2498,0
1,29,1,1,5819.8359,2498,1
0,52,0,1,6873.6411,2498,1
1,54,0,1,20964.531,0,1
0,42,1,1,2689.9871,2498,1
0,38,1,1,12635.075,0,0
0,19,0,1,12500.574,0,1
1,21,0,1,3765.1013,2498,1
0,34,0,1,3582.26,2498,0
1,52,1,1,7999.1694,2498,1
0,45,1,1,5063.1694,2498,0
0,43,0,1,4514.0688,2498,0
0,33,0,1,7640.4565,2498,0
0,47,0,1,5621.4346,2498,1
0,46,0,1,6166.4946,2498,0
0,31,1,1,8715.2881,2498,0
0,26,0,1,10460.59,2498,1
1,21,1,1,8686.8262,2498,0
1,31,1,1,14373.412,0,1
0,38,1,1,19573.209,0,0
0,35,1,1,4168.7637,2498,1
1,33,0,1,3837.9336,2498,0
0,22,0,1,3969.8203,2498,0
0,23,1,1,3593.4797,2498,1
0,29,1,1,11628.593,2498,0
0,40,0,1,14051.195,0,1
1,27,0,1,3498.9102,2498,1
1,32,0,1,5628.5425,2498,1
1,49,1,1,8122.248,2498,1
0,25,1,1,8405.2236,2498,1
1,43,1,1,1882.5426,2498,1
1,22,0,1,5994.9932,2498,0
0,36,0,1,8630.8555,2498,0
0,23,1,1,12875.497,0,0
0,22,0,1,3388.3538,2498,0
0,52,0,1,6260.8672,2498,1
0,28,0,1,5912.562,2498,1
0,46,0,1,2836.1951,2498,0
0,47,1,1,5428.5752,2498,0
0,50,0,1,7914.9385,2498,0
0,49,0,1,11076.194,2498,0
0,33,1,1,11477.628,2498,0
0,50,1,1,14585.37,0,1
0,19,0,1,5973.5688,2498,0
0,23,1,1,12650.689,0,0
0,24,0,1,13299.853,0,0
1,19,1,1,6302.2441,2498,0
1,36,1,1,11533.753,2498,0
1,30,1,1,9139.625,2498,0
0,32,0,1,5725.582,2498,1
0,41,0,1,12357.448,2498,1
1,48,0,1,16497.705,0,1
1,23,0,1,12908.127,0,1
1,35,0,1,7889.4736,2498,0
0,29,0,1,3525.7134,2498,1
0,37,1,1,6117.3394,2498,0
0,27,1,1,14033.665,0,0
1,53,1,1,6477.2144,2498,1
0,38,0,1,21695.672,0,0
0,23,0,1,4502.8423,2498,0
0,47,1,1,2696.9817,2498,0
1,32,0,1,11465.518,2498,1
1,48,1,1,13761.494,0,0
1,48,0,1,13942.393,0,0
1,22,0,1,3718.4128,2498,0
1,32,1,1,4046.5896,2498,0
1,30,1,1,3524.1907,2498,1
0,40,0,1,3193.167,2498,0
1,26,0,1,8350.1123,2498,0
1,24,1,1,20358.041,0,1
0,46,0,1,15550.556,0,0
1,29,1,1,7704.2598,2498,1
1,41,1,1,14907.918,0,0
0,32,0,1,3722.1736,2498,1
1,51,1,1,5059.231,2498,1
1,35,1,1,6707.3794,2498,1
1,39,0,1,10831.353,2498,0
1,51,1,1,7297.3569,2498,0
1,46,1,1,25019.693,0,1
0,50,0,1,9840.7041,2498,0
1,46,0,1,11096.335,2498,0
0,32,0,1,14050.967,0,0
0,50,1,1,16533.27,0,1
0,50,0,1,5539.769,2498,1
1,25,1,1,12214.772,2498,0
0,31,0,1,4133.3335,2498,1
0,27,1,1,6493.6602,2498,0
1,39,0,1,4136.1841,2498,1
0,51,1,1,7102.3179,2498,0
1,20,1,1,7027.6045,2498,0
1,29,1,1,6863.3701,2498,0
0,40,0,1,21177.596,0,0
1,18,0,1,6225.2695,2498,0
0,19,1,1,8899.9639,2498,1
1,42,0,1,5314.8926,2498,0
1,22,0,1,31355.16,0,1
0,27,1,1,7555.9595,2498,0
0,51,1,1,4408.6089,2498,0
0,20,0,1,17041.102,0,0
0,28,0,1,5528.6958,2498,0
0,28,0,1,4954.8276,2498,0
0,26,0,1,11335.571,2498,0
1,54,1,1,10759.646,2498,0
0,18,0,1,6289.8691,2498,1
0,23,0,1,3211.3162,2498,1
0,49,0,1,12268.627,2498,1
1,34,0,1,6978.623,2498,0
0,29,0,1,4629.6831,2498,0
1,35,1,1,9944.4326,2498,0
1,30,1,1,2020.0182,2498,1
1,49,0,1,3580.3884,2498,1
0,44,1,1,13230.313,0,1
0,40,0,1,4870.4893,2498,0
0,51,0,1,4331.3657,2498,1
0,32,0,1,5924.8501,2498,0
0,19,0,1,11822.852,2498,0
1,51,1,1,8135.4502,2498,0
1,29,1,1,5722.7212,2498,1
1,53,0,1,8415.7148,2498,1
0,30,1,1,10119.558,2498,0
0,36,0,1,3725.3767,2498,0
1,41,0,1,11269.357,2498,0
0,28,0,1,8694.874,2498,1
0,43,0,1,7483.0723,2498,0
1,49,0,1,4321.8755,2498,1
1,29,1,1,6000.7476,2498,0
1,19,1,1,12411.092,2498,1
0,18,0,1,4394.6431,2498,1
0,45,1,1,5918.4741,2498,0
0,52,1,1,11842.961,2498,0
1,21,0,1,2950.186,2498,1
0,23,0,1,7567.873,2498,0
1,51,0,1,2378.459,2498,1
0,48,1,1,9718.333,2498,0
0,32,1,1,20634.881,0,0
1,23,0,1,15499.283,0,1
0,48,0,1,7899.0127,2498,1
0,26,1,1,9460.4004,2498,0
1,28,0,1,6770.8706,2498,1
0,27,0,1,7761.9458,2498,1
1,51,0,1,5217.4741,2498,1
0,31,0,1,6123.4976,2498,1
1,28,1,1,4550.9092,2498,0
0,20,0,1,6274.083,2498,1
0,30,1,1,5389.7778,2498,0
0,51,1,1,9662.2012,2498,0
1,50,0,1,11337.193,2498,0
0,42,1,1,11615.569,2498,1
0,22,0,1,11051.293,2498,0
0,39,0,1,20260.561,0,1
1,50,0,1,5721.4229,2498,1
0,21,0,1,6598.7705,2498,0
0,21,1,1,6878.5195,2498,1
0,54,0,1,4204.9634,2498,1
0,49,0,1,11810.872,2498,0
1,35,1,1,4075.8545,2498,1
0,51,1,1,7179.0713,2498,0
0,32,1,1,10976.162,2498,0
0,24,1,1,4264.8975,2498,0
0,20,0,1,7814.2861,2498,0
1,43,1,1,10797.205,2498,0
1,32,1,1,3013.7505,2498,0
1,50,0,1,9194.1152,2498,1
0,36,1,1,9552.0645,2498,1
0,29,0,1,3079.2759,2498,0
0,48,0,1,5257.6128,2498,0
1,32,1,1,5373.9385,2498,1
1,31,0,1,8934.8652,2498,1
0,51,1,1,13803.95,0,0
1,24,0,1,13316.11,0,0
0,24,1,1,14660.662,0,1
0,31,0,1,2669.6809,2498,0
1,46,1,1,13446.595,0,0
1,52,0,1,5460.2266,2498,1
0,28,1,1,8548.5938,2498,1
1,50,0,1,4526.6396,2498,1
0,24,0,1,4194.23,2498,1
1,46,1,1,10270.539,2498,0
0,48,0,1,5801.001,2498,0
1,50,1,1,4017.5156,2498,1
1,31,1,1,8309.3125,2498,0
1,33,1,1,5586.5732,2498,1
1,47,1,1,9405.5977,2498,1
0,36,0,1,3780.6631,2498,0
0,20,0,1,12863.997,0,0
1,29,1,1,9153.748,2498,0
0,25,1,1,7807.7456,2498,1
0,28,1,1,7011.9526,2498,1
1,23,1,1,7284.4238,2498,0
1,36,1,1,4926.1855,2498,1
0,35,1,1,12293.961,2498,1
0,22,1,1,18841.906,0,1
1,39,1,1,3125.1733,2498,1
1,22,1,1,6109.9409,2498,1
0,51,0,1,18969.594,0,1
0,31,1,1,5060.9683,2498,0
0,36,0,1,19888.951,0,1
1,49,1,1,12817.988,0,1
0,31,0,1,8820.25,2498,1
0,19,1,1,9041.0225,2498,0
0,52,1,1,10802.633,2498,1
0,42,0,1,14714.043,0,0
1,19,1,1,10424.51,2498,0
1,51,0,1,11026.312,2498,0
1,43,0,1,6334.4028,2498,1
0,24,0,1,10911.235,2498,0
0,30,0,1,5569.4546,2498,0
1,33,0,1,18767.803,0,0
0,48,0,1,13595.565,0,0
1,53,0,1,4663.4097,2498,0
0,46,0,1,10690.911,2498,1
0,30,1,1,10092.157,2498,0
1,32,1,1,4428.0337,2498,0
0,25,1,1,4385.1313,2498,1
0,36,1,1,10049.006,2498,1
1,44,1,1,19684.121,0,0
0,29,0,1,4278.3936,2498,1
0,24,0,1,5926.1553,2498,1
0,25,0,1,8086.7021,2498,0
1,54,0,1,13616.509,0,0
1,48,0,1,4137.356,2498,1
1,32,0,1,5836.5493,2498,0
1,35,1,1,10421.756,2498,0
0,23,1,1,8709.5215,2498,1
0,40,0,1,22156.393,0,1
1,42,0,1,4721.5044,2498,0
1,33,1,1,10748.344,2498,1
1,21,1,1,10866.22,2498,0
0,39,0,1,8034.6519,2498,0
1,20,1,1,3109.6899,2498,1
0,27,1,1,9385.6426,2498,1
1,38,0,1,16502.395,0,0
0,46,0,1,4390.3369,2498,0
0,25,1,1,11413.576,2498,1
1,35,1,1,6870.9932,2498,0
1,42,0,1,2861.7959,2498,1
0,34,0,1,9213.2236,2498,1
0,32,0,1,19212.338,0,1
1,38,1,1,8669.8516,2498,0
1,23,0,1,6073.2021,2498,1
0,20,0,1,5233.3857,2498,0
1,27,1,1,5203.0146,2498,0
0,51,0,1,6241.7661,2498,0
1,20,1,1,11630.091,2498,1
0,36,1,1,3059.8586,2498,1
0,22,0,1,8425.9463,2498,1
0,22,1,1,9579.332,2498,0
1,27,1,1,8324.915,2498,0
1,26,1,1,9025.1543,2498,1
0,47,0,1,11549.625,2498,1
0,51,0,1,10652.908,2498,1
0,53,0,1,6687.8535,2498,0
1,25,1,1,10701.142,2498,0
1,34,1,1,9006.0928,2498,0
0,41,0,1,5810.9458,2498,1
0,47,1,1,10006.174,2498,1
1,36,0,1,8463.2979,2498,1
0,43,0,1,12226.485,2498,0
0,45,1,1,4558.7588,2498,1
1,24,0,1,18907.787,0,0
1,40,1,1,2944.417,2498,0
0,49,0,1,6461.7466,2498,0
0,29,1,1,7209.3623,2498,1
0,45,1,1,18081.744,0,1
1,49,0,1,7364.248,2498,1
0,44,0,1,8686.0225,2498,1
1,53,1,1,7285.7163,2498,0
1,40,1,1,2439.6006,2498,0
1,48,1,1,22464.111,0,1
1,23,0,1,9518.5732,2498,0
1,18,1,1,8869.5449,2498,0
0,43,1,1,3907.115,2498,1
0,53,0,1,13158.35,0,0
1,51,0,1,2385.5874,2498,1
1,46,0,1,5251.8301,2498,1
0,26,0,1,9411.582,2498,1
1,19,1,1,9706.2451,2498,0
0,38,1,1,14148.872,0,1
1,29,0,1,7178.8867,2498,0
1,27,1,1,7197.5532,2498,0
0,26,0,1,5080.7134,2498,1
1,32,0,1,6698.7241,2498,0
0,27,1,1,4644.1699,2498,0
1,51,1,1,17602.578,0,0
0,35,1,1,7654.2915,2498,0
0,41,0,1,3872.3752,2498,1
0,24,0,1,3501.2266,2498,1
0,40,0,1,15934.151,0,1
0,51,0,1,6546.5195,2498,0
1,40,0,1,7582.2129,2498,0
0,18,0,1,3455.1863,2498,0
0,38,0,1,6088.2275,2498,1
1,18,1,1,11029.993,2498,1
1,52,0,1,52231.82,0,0
1,29,0,1,4190.5356,2498,0
1,41,0,1,4965.0449,2498,0
0,22,0,1,18373.41,0,0
0,47,0,1,24791.818,0,0
0,30,0,1,5844.4976,2498,0
1,27,0,1,8152.4902,2498,0
0,40,0,1,11283.262,2498,1
1,36,1,1,5197.6636,2498,1
0,28,1,1,4893.8247,2498,1
0,51,0,1,9055.3555,2498,1
1,45,1,1,14617.481,0,0
0,22,1,1,7942.5981,2498,1
1,30,1,1,10280.995,2498,1
0,45,1,1,11787.422,2498,0
0,33,0,1,12476.183,2498,1
1,22,0,1,26014.826,0,0
1,20,1,1,14179.685,0,0
1,51,0,1,6269.5371,2498,0
0,24,1,1,3201.418,2498,1
1,40,1,1,3453.427,2498,0
0,49,0,1,2826.2266,2498,1
1,42,0,1,9483.001,2498,1
0,41,0,1,18866.646,0,0
1,32,1,1,22864.051,0,0
1,35,1,1,10663.865,2498,0
0,37,1,1,6204.4302,2498,1
0,23,0,1,5743.1968,2498,1
0,41,0,1,8882.5889,2498,1
1,46,1,1,5635.7505,2498,0
0,48,1,1,3350.2102,2498,0
1,39,0,1,7861.9014,2498,1
0,34,0,1,7681.751,2498,1
1,34,0,1,8384.8809,2498,1
1,37,0,1,9852.4326,2498,0
0,41,1,1,6714.6694,2498,1
0,21,0,1,7619.0571,2498,1
1,52,1,1,19029.242,0,0
1,54,1,1,5011.0732,2498,0
1,39,1,1,1812.5631,2498,0
0,43,0,1,9389.8594,2498,0
0,30,0,1,14275.342,0,1
1,50,1,1,16829.945,0,1
0,33,1,1,8075.5122,2498,0
0,53,0,1,12086.07,2498,0
0,52,0,1,8006.7402,2498,0
1,29,1,1,6085.8823,2498,1
1,48,0,1,7875.6191,2498,0
1,48,0,1,10491.922,2498,0
0,46,0,1,17040.695,0,0
1,48,0,1,9680.6201,2498,1
1,26,0,1,11560.711,2498,1
0,42,1,1,9926.459,2498,1
1,28,0,1,7721.7075,2498,1
0,52,0,1,10664.72,2498,0
1,52,1,1,3119.5276,2498,1
0,32,0,1,22796.859,0,0
0,42,1,1,26170.051,0,1
1,52,1,1,12847.237,0,0
0,49,0,1,10556.235,2498,1
1,29,0,1,17590.244,0,1
1,27,1,1,5209.1265,2498,1
0,32,0,1,10635.884,2498,0
0,19,1,1,8276.6104,2498,0
0,37,0,1,7288.9272,2498,1
1,19,0,1,9573.8711,2498,1
0,25,0,1,7701.373,2498,1
0,36,0,1,16362.671,0,1
1,22,1,1,11527.463,2498,1
1,20,0,1,4333.2168,2498,1
0,39,1,1,15212.856,0,0
0,34,0,1,4378.0405,2498,0
1,53,0,1,6196.6777,2498,1
0,42,0,1,9198.4922,2498,0
1,44,0,1,5978.4019,2498,1
1,23,0,1,4927.9668,2498,0
0,40,0,1,4186.1816,2498,1
1,45,0,1,5701.8462,2498,0
0,50,0,1,8639.2715,2498,0
1,40,0,1,9711.4209,2498,0
0,28,0,1,5895.5854,2498,0
0,29,0,1,3718.6538,2498,1
1,19,0,1,7487.3555,2498,0
0,34,1,1,7483.5005,2498,0
0,52,1,1,6786.3599,2498,0
1,29,0,1,7476.0532,2498,0
0,33,0,1,8572.6699,2498,0
1,25,0,1,6670.6738,2498,1
1,31,1,1,6486.0723,2498,1
0,33,0,1,15855.66,0,0
0,32,1,1,5508.5176,2498,0
1,34,0,1,7617.2988,2498,0
0,44,0,1,5625.8916,2498,0
0,43,0,1,12282.477,2498,1
0,26,1,1,4401.7026,2498,1
0,29,1,1,8429.7959,2498,0
1,36,0,1,10502.633,2498,0
1,33,0,1,9508.9102,2498,0
0,45,0,1,8866.1113,2498,0
0,42,1,1,8370.8906,2498,0
0,46,0,1,12413.187,2498,0
1,41,1,1,25002.949,0,1
1,27,0,1,17131.211,0,1
1,21,0,1,7748.729,2498,0
0,51,0,1,4951.1621,2498,1
1,53,1,1,3994.5625,2498,1
1,23,0,1,7462.6899,2498,0
0,45,0,1,6479.123,2498,0
0,38,1,1,3899.9414,2498,1
0,26,1,1,4155.8394,2498,0
1,26,0,1,17490.396,0,1
0,51,0,1,17450.344,0,0
0,49,1,1,10596.106,2498,1
0,50,0,1,7409.4111,2498,0
1,53,1,1,27574.76,0,1
0,32,0,1,11975.639,2498,1
1,48,0,1,14185.298,0,0
0,20,0,1,15285.162,0,0
0,35,0,1,7886.3594,2498,0
0,20,0,1,8467.625,2498,0
1,52,0,1,10374.049,2498,1
1,47,0,1,4112.106,2498,0
0,35,1,1,12664.173,0,1
0,31,1,1,11158.01,2498,0
1,43,1,1,6406.7729,2498,1
0,37,0,1,7682.0957,2498,1
1,36,0,1,20591.299,0,1
0,35,0,1,10773.312,2498,0
1,23,1,1,8969.3389,2498,1
0,34,0,1,9068.4229,2498,1
1,51,0,1,14618.597,0,0
0,26,0,1,9131.627,2498,0
1,45,1,1,3855.3696,2498,1
0,38,0,1,12373.946,2498,0
0,36,0,1,9260.8193,2498,0
0,52,0,1,9612.625,2498,0
0,36,1,1,14472.446,0,0
1,40,1,1,15655.506,0,1
0,31,0,1,7068.5117,2498,1
0,28,1,1,11965.022,2498,1
1,35,0,1,5691.084,2498,0
1,39,1,1,15210.361,0,0
0,38,1,1,8875.2305,2498,0
1,51,1,1,3860.9624,2498,1
0,42,1,1,12543.602,0,0
1,25,0,1,25093.914,0,1
1,52,0,1,6081.3511,2498,1
0,38,0,1,8237.002,2498,0
1,35,0,1,3867.0869,2498,0
1,25,0,1,7616.8994,2498,0
1,36,1,1,2897.6902,2498,0
0,52,0,1,6735.5518,2498,1
0,34,0,1,7776.1938,2498,1
0,41,0,1,8094.0015,2498,0
1,52,1,1,13914.843,0,0
0,19,0,1,12208.763,2498,0
0,19,1,1,9821.877,2498,1
1,33,0,1,7362.3662,2498,0
0,40,0,1,6103.7441,2498,0
0,22,1,1,10387.037,2498,0
1,32,0,1,3672.0439,2498,1
0,22,1,1,4062.8923,2498,1
1,21,0,1,3684.5742,2498,1
1,20,0,1,5900.8564,2498,1
1,31,0,1,9883.7148,2498,1
0,40,1,1,5641.666,2498,0
1,26,1,1,13287.605,0,1
0,50,0,1,11571.267,2498,0
0,38,0,1,7572.2983,2498,1
0,50,0,1,4483.6836,2498,1
0,19,1,1,10337.251,2498,0
0,44,1,1,16728.191,0,1
1,38,1,1,5239.3735,2498,0
0,28,0,1,6758.3296,2498,1
1,50,0,1,11143.983,2498,1
0,54,0,1,7076.6123,2498,0
0,27,0,1,3576.3923,2498,0
1,26,0,1,10090.262,2498,1
1,36,0,1,8242.1182,2498,0
1,33,0,1,18143.895,0,0
1,26,0,1,5949.8716,2498,1
0,38,0,1,13236.496,0,1
0,39,0,1,21203.301,0,0
1,46,0,1,7021.7559,2498,1
0,22,0,1,9126.1514,2498,0
1,43,0,1,23658.029,0,1
0,20,1,1,12132.021,2498,0
0,30,0,1,6656.5659,2498,0
1,29,1,1,6530.7305,2498,0
1,37,1,1,4763.1528,2498,1
1,25,1,1,8329.9893,2498,0
